ticker,company_name,Current Market Value,Closing Price,Total Volume,% Chg in Price,Net Sales,FE Growth Sales Mean CY 1CY Roll Over -1AW,EBITDA Margin,Net Inc Before Extra & Disc Op,Free Cash Flow,Total Debt% Equity,Price / Earns Ratio,Entrpr Value/ EBITDA,Price /Sales CFY,Number of Insider Purchases (last year),EPS Report Date,FE Price_Tgt Mean ,Option Volume,Put/Call Ratio,Option Open interest,Theor. Imp Vol,Industry,Short Interest,3y BETA Rel to Loc Idx,Local Price 52 Week Low,Local Price 52 Week High,Average Daily Volume,Entrpr Value/ Sales,EV/FCF,1y - Compound Tot Ret,2y - Compound Tot Ret,5y - Compound Tot Ret,10y - Compound Tot Ret,IV Rank,IV Max - 1y,IV Min -1y,Exchng Ticker,Net Sales - 0y ago,Net Sales - 1y ago,Net Sales - 2y ago,Net Sales - 3y ago,Net Sales - 5y ago,Net Sales - 10y ago
HLIT,Harmonic Inc.,"1,590.6",14.7,4.6,-0.3,360.5,0.0,7.8,1.2,96.9,34.8,,39.5,3.1,0.0,20260219,15.3,"4,987.0",0.1,"47,845.0",95.8,Telecommunications Equipment,2.9,1.9,7.8,17.7,4.6,3.1,11.7,55.0,19.1,107.1,407.3,67.5,1.2,0.4,HLIT-USA,360.5,488.2,607.9,625.0,378.8,377.0
AOSL,Alpha and Omega Semiconductor Limited,"1,577.9",52.7,1.3,-4.7,685.9,0.0,3.2,-103.3,-7.5,3.8,,18.6,1.1,0.0,20250806,41.3,"7,734.0",0.0,"27,589.0",135.1,Semiconductors,7.3,3.4,17.0,54.3,1.3,0.9,-86.8,129.7,83.1,73.4,282.6,100.0,1.3,0.6,AOSL-USA,696.2,657.3,691.3,777.6,464.9,327.9
BORR,Borr Drilling Limited,"1,557.0",5.1,8.4,-0.2,"1,020.8",-0.2,46.0,45.0,127.4,175.9,23.5,6.0,1.0,8.0,20260218,6.1,"1,357.0",0.1,"41,184.0",,Contract Drilling,8.3,1.2,1.8,6.7,8.4,2.8,22.3,164.9,-21.6,176.8,,14.8,1.2,0.6,BORR-USA,"1,020.8","1,010.6",771.6,443.8,307.5,
AI,"C3.ai, Inc. Class A","1,556.1",10.7,19.1,-1.2,322.6,-20.7,-134.9,-416.8,-190.7,0.7,,,5.0,0.0,20260603,8.3,"75,874.0",0.5,"333,143.0",106.6,Packaged Software,35.4,2.5,7.7,30.1,19.1,,,-58.3,-63.6,-84.3,,100.0,1.2,0.5,AI-USA,250.3,389.1,310.6,266.8,183.2,
FMC,FMC Corporation,"1,544.3",12.4,2.9,-1.3,"3,467.4",0.0,14.4,"-2,203.4",-176.5,202.7,,10.5,0.5,0.0,20260204,17.1,"2,444.0",1.1,"85,382.0",,Chemicals: Agricultural,14.8,0.3,12.2,44.8,2.9,1.6,-30.5,-68.0,-77.2,-87.8,-63.4,77.7,0.8,0.4,FMC-USA,"3,467.4","4,246.1","4,486.8","5,802.3","4,642.1","3,276.5"
FLO,"Flowers Foods, Inc.","1,541.2",7.3,6.0,0.4,"5,256.5",0.0,10.2,83.8,319.1,159.9,27.3,7.5,0.4,0.0,20260212,9.0,"1,407.0",0.1,"38,075.0",,Food: Specialty/Candy,18.9,0.4,6.8,17.0,6.0,0.8,13.7,-52.9,-64.4,-64.0,-41.6,54.7,0.7,0.3,FLO-USA,"5,256.5","5,103.5","5,090.8","4,805.8","4,388.0","3,778.5"
COUR,Coursera Inc,"1,526.1",5.3,5.4,4.5,757.5,0.0,-4.5,-51.0,89.1,0.9,,,1.6,0.0,20260205,8.0,"5,765.0",0.0,"108,600.0",,Internet Software/Services,11.9,0.5,5.0,13.6,5.4,0.6,4.7,-41.3,-28.0,-86.5,,89.7,0.8,0.5,COUR-USA,757.5,694.7,635.8,523.8,293.5,
SLS,"SELLAS Life Sciences Group, Inc.","1,523.6",8.2,7.5,10.4,0.0,,,-26.9,-28.4,1.4,,,,,20260319,10.0,"16,764.0",0.3,"744,033.0",,Pharmaceuticals: Major,31.9,1.4,1.4,9.5,7.5,,-12.0,399.4,476.8,-24.9,-100.0,78.2,2.1,1.0,SLS-USA,0.0,0.0,0.0,1.0,1.9,0.0
DXC,DXC Technology Co.,"1,495.8",9.2,3.7,3.9,"12,683.0",0.0,12.7,423.0,"1,036.0",137.5,124.7,3.1,0.2,4.0,20260507,11.7,"1,092.0",0.0,"22,007.0",,Data Processing Services,18.9,0.7,7.9,16.5,3.7,0.4,4.8,-39.3,-41.8,-77.3,-77.9,89.3,0.8,0.4,DXC-USA,"12,644.0","12,871.0","13,667.0","14,430.0","17,729.0","7,106.0"
ADTN,"ADTRAN Holdings, Inc.","1,422.3",17.6,2.1,-1.7,"1,083.8",0.0,7.1,-41.6,98.0,172.9,,15.0,0.6,4.0,20260225,18.5,"2,828.0",0.0,"38,126.0",88.4,Computer Peripherals,15.4,1.7,7.1,20.0,2.1,1.1,12.1,111.6,213.6,-8.1,8.1,63.9,1.1,0.5,ADTN-USA,"1,083.8",922.7,"1,149.1","1,025.5",506.5,600.1
PURR,"Hyperliquid Strategies, Inc","1,396.0",10.4,20.6,-8.5,,,,,,,,,,0.0,@NA,11.2,"53,679.0",0.3,"209,311.0",149.1,Financial Conglomerates,8.9,1.2,3.0,11.6,20.6,,,,,,,21.9,3.0,1.1,PURR-USA,,,,,,
POET,POET Technologies Inc.,"1,395.3",15.4,55.6,0.6,1.1,0.5,"-3,628.8",-63.0,-33.3,3.8,,,548.6,0.0,20260331,17.5,"218,677.0",0.2,"1,582,519.0",147.4,Electrical Products,20.1,-0.3,3.9,20.8,55.6,263.6,-8.5,254.4,789.0,82.6,110.7,27.4,3.3,0.8,POET-USA,1.1,0.0,0.5,0.6,0.0,0.0
CEVA,"CEVA, Inc.","1,394.6",50.1,1.5,-1.0,109.6,0.0,-11.8,-10.6,-6.3,4.8,,,4.8,0.0,20260217,43.1,"2,864.0",0.1,"16,809.0",109.7,Semiconductors,5.8,3.0,17.0,51.2,1.5,2.9,-50.5,153.2,157.0,15.2,83.7,100.0,1.1,0.6,CEVA-USA,109.6,106.9,97.4,120.6,100.3,59.5
BKSY,BlackSky Technology Inc Class A,"1,390.8",37.5,3.1,5.8,106.6,0.0,-15.0,-70.3,-74.9,220.8,,,5.9,,20260226,39.2,"4,977.0",0.2,"46,469.0",125.3,Packaged Software,22.8,4.0,10.8,52.9,3.1,6.7,-9.5,231.7,333.8,-53.0,,54.3,1.6,0.8,BKSY-USA,106.6,102.1,94.5,65.4,21.1,
TRIP,"TripAdvisor, Inc.","1,389.4",11.9,4.5,0.1,"1,891.0",0.1,11.1,40.0,163.0,194.0,46.5,9.9,1.0,0.0,20260212,13.1,"7,766.0",0.8,"272,493.0",58.1,Other Consumer Services,32.4,0.9,9.0,20.2,4.5,1.1,13.0,-15.0,-34.6,-71.7,-80.3,35.7,1.1,0.4,TRIP-USA,"1,891.0","1,835.0","1,788.0","1,492.0",604.0,"1,492.0"
NNE,Nano Nuclear Energy Inc.,"1,373.4",26.4,6.6,-0.8,0.0,,,-43.5,-28.1,0.4,,,,0.0,20251218,45.8,"15,183.0",0.4,"123,527.0",109.7,Electrical Products,21.3,5.0,18.9,60.9,6.6,,-44.9,-9.6,312.0,,,65.3,1.3,0.7,NNE-USA,0.0,0.0,0.0,0.0,,
PGEN,Precigen Inc,"1,358.3",3.8,7.8,1.3,9.7,-0.0,"-1,067.8",-250.6,-89.8,470.0,,,135.1,0.0,20260325,12.5,"7,462.0",0.0,"60,021.0",,Biotechnology,30.1,0.8,1.3,5.5,7.8,135.1,-14.6,180.1,144.2,-42.0,-86.7,10.2,2.4,0.8,PGEN-USA,9.7,3.9,6.2,26.9,103.2,173.6
UAMY,United States Antimony Corporation,"1,357.4",9.2,10.4,-5.6,39.3,-1.2,-19.4,-4.3,-37.5,0.2,,,15.8,0.0,20260319,13.1,"13,191.0",0.3,"296,666.0",122.2,Other Metals/Minerals,23.7,-0.8,1.9,19.7,10.4,14.9,-15.6,244.4,"2,594.1",926.9,"4,065.5",18.9,1.9,1.1,UAMY-USA,39.3,14.9,8.7,11.0,5.2,13.1
ARRY,Array Technologies Inc,"1,346.0",8.8,3.9,3.9,"1,284.1",-0.0,10.3,-52.2,79.8,294.3,,17.8,1.1,0.0,20260225,10.3,"6,271.0",0.0,"110,178.0",87.7,Electrical Products,18.9,1.3,5.4,12.2,3.9,1.9,30.0,24.8,-36.7,-42.7,,79.3,1.0,0.7,ARRY-USA,"1,284.1",915.8,"1,576.6","1,637.5",872.7,
CRML,Critical Metals Corp.,"1,344.0",11.0,10.3,-0.4,0.0,,,-153.3,-15.5,1.7,,,,,20251006,19.0,"16,137.0",0.4,"246,748.0",120.8,Precious Metals,31.5,3.6,1.3,32.2,10.3,,-21.3,680.9,-2.4,,,15.1,2.1,1.1,CRML-USA,0.0,0.0,0.0,0.0,0.0,
ARDX,"Ardelyx, Inc.","1,338.9",5.4,3.8,-0.4,407.3,0.0,-9.3,-61.6,-44.0,124.6,,,3.4,0.0,20260219,16.3,"1,040.0",2.3,"64,199.0",,Pharmaceuticals: Major,10.2,0.9,3.5,8.4,3.8,3.3,-30.7,37.9,-21.7,-21.2,-40.0,53.7,1.3,0.5,ARDX-USA,407.3,333.6,124.5,52.2,7.6,24.0
LEG,"Leggett & Platt, Incorporated","1,337.0",9.8,1.9,4.1,"4,058.1",0.0,9.1,235.4,281.0,162.0,6.5,6.7,0.4,0.0,20260211,11.5,"3,058.0",0.0,"20,304.0",,Home Furnishings,13.5,0.7,7.9,13.0,1.9,0.6,9.3,10.2,-15.9,-78.2,-71.6,46.6,0.9,0.4,LEG-USA,"4,058.1","4,385.2","4,729.0","5,147.2","4,281.3","3,920.4"
CSIQ,Canadian Solar Inc.,"1,324.5",19.5,2.8,-0.3,"5,595.1",-5.2,11.8,-104.1,"-1,920.1",278.5,,12.6,0.3,0.0,20260319,16.1,"11,885.0",0.1,"193,393.0",111.1,Semiconductors,34.6,2.0,9.4,34.6,2.8,1.6,-4.5,78.7,-1.7,-48.9,11.5,99.5,1.1,0.6,CSIQ-USA,"5,595.1","5,993.4","7,613.6","7,468.6","3,476.5","3,467.6"
WWW,"Wolverine World Wide, Inc.","1,311.8",16.0,1.1,-0.4,"1,874.3",0.0,9.7,93.1,121.6,186.8,16.0,10.5,0.8,0.0,20260226,21.7,"1,480.0",0.1,"6,463.0",,Apparel/Footwear,6.9,2.1,13.5,32.8,1.1,1.1,16.9,-2.7,22.0,-48.5,1.9,66.2,0.7,0.5,WWW-USA,"1,874.3","1,755.0","2,242.9","2,684.8","1,791.1","2,691.6"
WEN,Wendy's Company,"1,304.8",6.9,13.5,-1.5,"2,176.9",0.0,23.1,165.1,242.6,"3,531.2",9.8,9.3,0.7,0.0,20260213,7.8,"63,479.0",6.6,"417,716.0",59.0,Restaurants,29.3,0.1,6.4,12.5,13.5,2.5,22.3,-36.8,-55.2,-62.3,-5.5,54.1,1.0,0.4,WEN-USA,"2,176.9","2,246.5","2,181.6","2,095.5","1,733.8","1,870.3"
RXT,"Rackspace Technology, Inc.","1,298.5",5.2,12.9,7.3,"2,685.7",0.0,11.0,-225.8,90.6,,,11.1,0.1,0.0,20260226,4.2,"14,405.0",0.1,"200,067.0",168.1,Data Processing Services,23.3,4.8,0.4,7.7,12.9,1.3,37.6,405.8,148.1,-74.9,,19.3,5.0,0.8,RXT-USA,"2,685.7","2,737.1","2,957.1","3,122.3","2,707.1",
TDOC,"Teladoc Health, Inc.","1,279.8",7.1,5.0,3.1,"2,530.0",-0.0,8.4,-200.3,281.4,75.1,,6.8,0.5,0.0,20260225,7.1,"5,414.0",0.4,"235,369.0",64.5,Medical/Nursing Services,15.1,2.1,4.4,9.8,5.0,0.6,5.3,0.4,-36.0,-95.2,-40.0,31.4,1.2,0.6,TDOC-USA,"2,530.0","2,569.6","2,602.4","2,406.8","1,094.0",77.4
KDK,"Kodiak AI, Inc.","1,266.7",6.9,0.5,-0.1,3.8,0.0,"-2,880.6",-585.5,-116.5,,,,262.4,0.0,20260310,12.4,"11,409.0",0.0,"189,192.0",,Auto Parts: OEM,7.8,0.3,5.4,11.6,0.5,301.8,-9.8,-40.2,-35.3,,,23.7,1.5,0.6,KDK-USA,3.8,14.9,0.0,0.0,,
PRA,ProAssurance Corporation,"1,260.3",24.4,2.7,0.5,"1,098.0",0.0,,50.9,-29.2,32.2,24.5,,1.1,,20260223,25.0,"10,042.0",188.5,"13,968.0",,Property/Casualty Insurance,18.1,-0.9,22.7,24.9,2.7,1.5,-57.6,5.3,71.2,4.3,-36.1,24.7,0.8,0.2,PRA-USA,"1,098.0","1,150.4","1,137.2","1,108.1",874.5,772.1
HLF,Herbalife Ltd.,"1,180.8",11.4,1.7,0.0,"5,037.5",0.0,11.2,228.3,252.9,,5.8,5.3,0.3,0.0,20260218,18.3,"1,709.0",0.2,"161,931.0",64.5,Food: Major Diversified,7.9,0.3,7.4,20.4,1.7,0.6,12.5,44.4,9.6,-79.0,-61.9,12.1,1.6,0.6,HLF-USA,"5,037.5","4,993.1","5,062.4","5,204.4","5,541.8","4,469.0"
SATL,Satellogic Inc. Class A,"1,162.2",7.8,9.3,3.8,17.7,0.0,-131.5,-4.8,-34.3,104.7,,,14.2,0.0,20260319,11.0,"5,952.0",0.1,"104,698.0",128.2,Aerospace & Defense,10.5,1.3,1.3,12.0,9.3,12.0,-6.2,115.4,612.7,-19.1,,14.8,3.2,0.9,SATL-USA,17.7,12.9,10.1,6.0,0.0,
PGY,Pagaya Technologies Ltd Class A,"1,157.1",14.0,4.0,10.7,"1,261.3",0.0,21.6,81.4,224.7,185.1,22.5,8.7,1.4,0.0,20260209,26.9,"5,380.0",0.2,"140,474.0",,Packaged Software,23.0,2.7,10.4,45.0,4.0,1.9,10.7,-18.6,25.0,-88.0,,46.0,1.1,0.7,PGY-USA,"1,261.3","1,004.6",772.8,685.4,91.7,
FCEL,"FuelCell Energy, Inc.","1,155.4",21.8,8.3,-1.9,165.9,-0.5,-46.5,-184.3,-144.1,19.5,,,1.5,0.0,20251218,8.4,"23,077.0",0.3,"225,702.0",169.3,Electronic Equipment/Instruments,10.4,4.8,3.8,27.7,8.3,0.9,-1.0,287.4,-27.3,-92.8,-99.3,69.0,2.2,0.8,FCEL-USA,158.2,112.1,123.4,130.5,70.9,163.1
PSEC,Prospect Capital Corporation,"1,132.3",2.3,6.6,0.9,156.4,0.0,-64.2,-234.1,178.9,40.3,,,7.0,4.0,20250826,2.0,"2,376.0",0.2,"104,915.0",,Investment Trusts/Mutual Funds,8.1,0.5,2.1,3.5,6.6,18.3,20.5,-15.4,-44.1,-52.3,-0.2,62.9,0.8,0.3,PSEC-USA,200.8,444.2,811.2,697.7,616.0,610.7
KOPN,Kopin Corporation,"1,132.3",6.2,12.7,3.2,39.3,0.0,-35.9,2.5,-17.0,2.1,163.0,,10.6,0.0,20260327,7.6,"16,767.0",0.1,"132,854.0",,Semiconductors,12.4,4.6,1.4,6.6,12.7,9.3,-21.5,355.1,671.9,-21.3,169.1,17.9,3.0,1.1,KOPN-USA,39.3,50.3,40.4,47.4,40.1,32.1
AMC,"AMC Entertainment Holdings, Inc. Class A","1,120.1",1.8,29.0,7.1,"4,848.9",0.0,7.1,-632.4,-406.4,,,12.7,0.2,4.0,20260129,2.0,"108,203.0",0.1,"1,042,242.0",,Movies/Entertainment,11.6,2.8,0.9,3.6,29.0,1.7,-20.7,-45.0,-62.0,-99.3,-98.5,64.0,1.3,0.6,AMC-USA,"4,848.9","4,637.2","4,812.6","3,911.4","1,242.4","2,946.9"
CRSR,"Corsair Gaming, Inc.","1,119.6",10.5,3.1,-5.3,"1,472.5",-0.0,3.8,-12.5,34.7,30.1,,11.8,0.4,0.0,20260212,8.8,"8,610.0",0.4,"103,349.0",84.2,Packaged Software,13.3,2.2,4.5,13.1,3.1,0.5,21.1,15.0,-10.6,-69.2,,42.5,1.4,0.5,CRSR-USA,"1,472.5","1,316.4","1,459.9","1,375.1","1,702.4",511.3
INDI,"indie Semiconductor, Inc. Class A","1,107.3",4.9,4.6,-1.6,217.4,0.0,-46.6,-143.1,-71.4,103.3,,,3.2,0.0,20260219,6.1,"2,490.0",0.0,"123,336.0",,Semiconductors,29.4,4.5,2.3,6.1,4.6,4.3,-13.1,82.8,-35.4,-51.8,,62.4,1.2,0.8,INDI-USA,217.4,216.7,223.2,110.8,22.6,
METC,"Ramaco Resources, Inc. Class A","1,098.8",16.9,1.4,1.2,536.6,0.0,2.6,-51.4,-81.1,97.2,,78.1,2.0,0.0,20260225,27.3,"1,276.0",0.1,"92,231.0",94.1,Coal,25.5,1.4,9.5,57.8,1.4,2.0,-13.4,78.6,25.5,328.3,,40.0,1.1,0.8,METC-USA,536.6,666.3,693.5,565.7,168.9,0.0
SBET,"Sharplink, Inc.","1,092.5",5.5,7.6,3.2,28.1,0.0,-116.7,-734.5,-17.6,0.0,,,31.8,0.0,20260309,17.8,"11,254.0",0.4,"479,117.0",85.7,Advertising/Marketing Services,12.9,20.0,5.5,62.6,7.6,30.7,-49.1,-89.0,-51.4,-99.2,-99.3,8.6,2.1,0.8,SBET-USA,28.1,3.7,5.0,3.5,2.3,14.7
ASST,"Strive, Inc. Class A","1,077.3",14.7,5.0,1.9,5.7,0.3,-759.3,-420.6,-43.2,0.5,,,115.1,,20260319,29.6,"68,424.0",0.2,"2,377,060.0",96.6,Investment Trusts/Mutual Funds,21.9,13.3,7.0,252.0,5.0,129.9,-17.2,-89.5,-68.6,,,1.2,5.0,1.0,ASST-USA,5.7,3.7,0.3,0.3,0.1,
SVC,Service Properties Trust,"1,074.4",1.7,3.9,-0.6,"1,813.0",0.0,28.2,-202.3,-107.0,848.5,,10.3,0.2,40.0,20260225,2.3,"1,620.0",,"14,429.0",,Real Estate Investment Trusts,1.9,1.8,1.1,3.1,3.9,3.0,-50.6,-26.7,-67.1,-83.0,-89.1,51.1,3.2,0.6,SVC-USA,"1,813.0","1,899.1","1,873.9","1,863.0","1,265.3","1,921.9"
PZZA,"Papa John's International, Inc.","1,048.3",31.9,1.3,1.3,"2,053.8",0.0,9.1,30.5,51.6,,43.8,10.9,0.6,0.0,20260226,38.1,"3,092.0",0.1,"77,857.0",,Restaurants,18.6,1.1,29.6,55.7,1.3,1.1,42.8,-27.9,-27.7,-60.8,-36.6,94.3,0.6,0.4,PZZA-USA,"2,053.8","2,059.4","2,135.7","2,102.1","1,813.2","1,637.4"
APPS,"Digital Turbine, Inc.","1,046.1",8.7,5.8,7.5,541.9,0.0,16.8,-49.2,11.2,186.4,,6.1,0.6,0.0,20260526,8.8,"4,797.0",0.1,"107,142.0",95.0,Packaged Software,11.4,3.2,2.7,9.8,5.8,1.2,58.7,89.3,395.4,-87.1,717.9,26.7,1.3,0.9,APPS-USA,565.3,490.5,544.5,665.9,313.6,86.5
NRGV,"Energy Vault Holdings, Inc.","1,044.5",5.9,6.7,10.8,203.7,0.0,-33.1,-104.5,-46.7,143.3,,,3.6,0.0,20260317,5.5,"2,921.0",0.1,"134,005.0",,Electrical Products,14.1,2.6,0.7,6.4,6.7,3.9,-17.0,536.9,392.4,-40.0,,12.7,2.4,1.1,NRGV-USA,203.7,46.2,341.5,145.9,0.0,
MNKD,MannKind Corporation,"1,038.1",3.4,3.5,4.8,349.0,-0.0,19.6,5.9,13.7,,303.2,30.2,5.1,0.0,20260226,7.6,"7,242.0",0.0,"108,720.0",,Pharmaceuticals: Major,10.0,1.2,2.2,6.5,3.5,6.0,152.2,-24.0,-28.4,-11.6,-34.8,21.7,5.0,0.7,MNKD-USA,349.0,285.5,199.0,99.8,65.1,0.0
TIC,"TIC Solutions, Inc.","1,038.1",8.5,2.1,-0.2,"1,530.3",0.0,12.2,-86.5,61.3,78.6,,14.8,1.0,0.0,20260312,11.9,"2,091.0",66.5,"63,605.0",,Miscellaneous Commercial Services,9.1,1.7,6.4,14.9,2.1,1.9,46.8,-20.7,-16.5,,,7.7,4.5,0.6,TIC-USA,"1,530.3","1,097.4",0.0,,,
RZLV,Rezolve AI PLC,"1,023.0",2.6,17.7,-2.1,46.8,0.0,-176.8,-101.4,-63.2,63.7,,,14.7,8.0,20260330,10.8,"18,433.0",0.4,"302,169.0",,Packaged Software,21.1,-0.3,1.9,8.5,17.7,15.7,-11.6,31.5,-77.5,,,10.0,2.5,1.0,RZLV-USA,46.8,2.0,0.0,0.0,,
ABR,Arbor Realty Trust Inc,"1,019.5",5.3,4.4,4.9,"1,211.0",0.0,78.5,148.8,396.3,374.1,14.0,13.5,1.3,8.0,20260227,7.5,"1,633.0",0.8,"169,634.0",,Real Estate Investment Trusts,23.4,0.7,5.2,12.6,4.4,10.6,32.5,-38.1,-51.6,-49.1,115.0,27.8,1.3,0.4,ABR-USA,"1,211.0","1,435.3","1,617.5","1,150.1",678.8,131.8
ABTC,American Bitcoin Corp.,992.4,0.9,8.1,-2.1,185.2,0.0,35.1,-153.2,-79.6,28.3,,23.6,8.3,,20260226,4.0,"2,867.0",0.1,"150,624.0",,Data Processing Services,4.8,5.1,0.8,14.5,8.1,9.3,-21.6,-83.3,-84.9,-100.0,,22.1,2.1,1.2,ABTC-USA,185.2,71.5,21.9,10.5,15.6,
LPTH,"LightPath Technologies, Inc. Class A",980.8,15.6,4.2,12.8,52.8,0.0,-2.2,-22.9,-9.6,9.2,,,3.4,0.0,20250925,16.0,"3,205.0",0.5,"67,309.0",126.1,Electronic Components,8.0,0.1,2.8,18.9,4.2,4.6,-17.8,438.6,"1,120.3",567.5,767.8,16.6,3.0,0.9,LPTH-USA,37.2,31.7,32.9,35.6,35.0,13.7
ASPI,"ASP Isotopes, Inc.",950.6,7.6,6.3,5.6,23.8,7.1,-231.8,-175.1,-47.4,105.8,,,18.6,0.0,20260410,13.0,"8,827.0",0.3,"205,691.0",121.6,Pharmaceuticals: Major,20.4,3.7,3.9,14.5,6.3,16.2,-8.1,-4.8,58.9,,,41.4,1.8,0.9,ASPI-USA,23.8,4.1,0.4,0.0,,
SBSI,"Southside Bancshares, Inc.",943.7,31.7,0.1,3.8,418.9,0.0,,69.2,72.9,86.6,13.3,,2.2,0.0,20260129,37.0,"2,025.0",,"7,735.0",,Regional Banks,2.5,0.7,26.3,34.5,0.1,3.8,21.6,18.6,32.5,-7.4,60.4,46.3,1.3,0.3,SBSI-USA,418.9,456.1,395.5,294.5,281.6,192.4
SCSC,"ScanSource, Inc.",932.3,45.9,0.3,3.4,"3,023.9",0.0,4.0,73.9,104.1,12.5,13.9,8.2,0.3,,20250821,54.7,"1,119.0",0.0,"2,436.0",,Electronics Distributors,4.9,1.5,33.8,48.7,0.3,0.3,9.8,10.9,-4.5,58.4,20.0,23.6,0.8,0.4,SCSC-USA,"3,040.8","3,259.8","3,787.7","3,529.9","3,047.7","3,218.6"
DRTS,Alpha Tau Medical Ltd,931.1,10.6,3.2,-2.7,0.0,-0.2,,-42.6,-32.8,17.8,,,,,20260309,13.8,"11,850.0",0.0,"15,091.0",,Medical Specialties,2.1,1.2,2.8,11.6,3.2,,-10.2,252.7,302.3,9.8,,7.6,5.0,0.8,DRTS-USA,0.0,0.0,0.0,0.0,0.0,
IMSR,Terrestrial Energy Inc.,929.1,8.8,4.1,-0.5,0.0,,,-28.0,-17.5,0.7,,,,0.0,20260330,13.5,"9,235.0",0.0,"94,089.0",,Engineering & Construction,6.2,2.1,5.3,31.5,4.1,,-8.1,-25.9,,,,40.3,1.9,0.9,IMSR-USA,0.0,0.2,,,,
UWMC,UWM Holdings Corp. Class A,926.1,2.7,22.3,-4.0,"3,458.7",-0.2,54.9,27.4,"-2,721.6","7,237.2",36.0,11.7,2.0,0.0,20260225,5.6,"3,940.0",0.4,"214,819.0",,Finance/Rental/Leasing,20.4,1.6,2.7,7.1,22.3,6.5,-8.2,-27.7,-57.9,-55.2,,13.8,1.8,0.6,UWMC-USA,"3,458.7","2,458.7","2,165.5","2,088.5",0.0,
GTM,ZoomInfo Technologies Inc,919.5,3.1,21.6,-2.9,"1,249.5",0.0,28.4,124.2,389.2,104.0,26.5,12.5,2.6,4.0,20260209,5.2,"26,823.0",0.4,"60,300.0",,Packaged Software,15.8,1.0,2.9,12.5,21.6,3.7,12.0,-68.8,-74.2,-92.5,,75.6,1.1,0.4,GTM-USA,"1,249.5","1,214.3","1,239.5","1,098.0",476.2,
SG,"Sweetgreen, Inc. Class A",913.8,7.7,7.7,-4.2,679.5,0.0,-5.5,-134.1,-119.2,99.5,,,1.2,8.0,20260226,7.8,"21,758.0",0.6,"368,878.0",89.6,Restaurants,20.7,2.6,4.5,16.7,7.7,1.6,-9.1,-45.5,-75.0,,,40.2,1.2,0.7,SG-USA,679.5,676.8,584.0,470.1,220.6,
WOOF,"Petco Health & Wellness Company, Inc. Class A",870.9,3.1,6.2,-6.1,"5,973.8",0.1,5.5,5.3,187.0,249.6,84.9,6.0,0.1,0.0,20260311,3.5,"8,279.0",0.2,"43,449.0",,Internet Retail,11.8,2.1,2.2,4.5,6.2,0.6,18.0,-17.8,-26.0,-86.1,,15.9,2.2,0.7,WOOF-USA,"5,961.5","6,116.5","6,255.3","6,036.0","4,920.2",
ALOY,REalloys Inc.,844.7,13.8,4.9,-0.4,2.4,-20.6,-165.5,-4.4,-3.2,13.2,,,12.6,0.0,20260223,27.0,"3,722.0",0.1,"7,521.0",,Other Metals/Minerals,5.7,1.9,3.9,26.9,4.9,12.9,-9.9,255.7,361.5,137.9,-54.9,13.3,3.3,1.1,ALOY-USA,2.4,2.6,3.1,5.0,3.4,0.0
NB,NioCorp Developments Ltd.,844.4,5.8,4.0,1.6,0.0,,,-54.8,-10.7,0.1,,,,,20250911,11.4,"3,002.0",0.1,"80,916.0",,Other Metals/Minerals,5.4,0.6,2.2,12.6,4.0,,-7.5,131.1,147.9,-42.0,-13.0,12.2,1.8,0.9,NB-USA,0.0,0.0,0.0,0.0,0.0,0.0
CYRX,"CryoPort, Inc.",831.6,16.5,2.2,-2.1,176.2,0.0,-9.5,-34.0,-25.0,45.9,,,2.7,0.0,20260303,15.3,"22,296.0",0.0,"43,031.0",,Air Freight/Couriers,4.0,2.0,5.7,16.7,2.2,1.9,-13.7,182.5,60.3,-70.1,894.0,17.6,1.5,0.6,CYRX-USA,176.2,156.8,233.3,237.3,78.7,
REPL,"Replimune Group, Inc.",824.1,10.0,9.0,-1.1,0.0,,,-314.9,-198.9,36.3,,,,0.0,20250522,4.7,"13,942.0",0.3,"120,443.0",,Biotechnology,32.8,1.6,1.5,13.2,9.0,,-1.9,3.6,83.5,-68.7,,4.3,5.0,1.0,REPL-USA,0.0,0.0,0.0,0.0,0.0,
TBPH,Theravance Biopharma Inc,820.7,15.9,0.3,2.8,107.5,0.0,-7.2,105.9,238.5,25.4,9.1,,9.0,0.0,20260319,17.4,"1,374.0",0.0,"7,968.0",,Pharmaceuticals: Major,10.4,0.5,10.4,21.0,0.3,6.7,3.0,43.2,86.6,-5.0,-31.6,23.2,1.7,0.5,TBPH-USA,107.5,64.4,57.4,51.3,71.9,42.1
GLIBK,Liberty Capital Corporation Class C,820.0,20.6,1.7,0.8,"1,046.0",,42.1,-309.0,122.0,66.4,,4.8,1.4,,20260211,,"1,040.0",147.6,"32,809.0",,Data Processing Services,10.5,-1.2,20.4,41.2,1.7,2.1,18.0,,,,,67.7,0.8,0.4,GLIBK-USA,"1,046.0","1,016.0",981.0,,,978.5
ESPR,"Esperion Therapeutics, Inc.",808.3,3.1,25.1,-0.3,403.1,0.0,15.0,-22.7,-13.1,,,19.0,1.9,0.0,20260310,3.2,"2,095.0",0.4,"95,153.0",,Pharmaceuticals: Major,8.3,3.6,0.9,4.2,25.1,2.9,-87.8,199.0,40.2,-85.2,-81.5,17.8,3.9,0.2,ESPR-USA,403.1,332.3,116.3,75.5,227.5,0.0
